crop,disease,healthy,N,P,K,temperature,humidity,ph,rainfall,risk_score,risk_category
Tomato,Tomato___healthy,1,19.348752029394305,133.6352470942956,6.851956364224683,14.779591093208666,17.659098596639787,4.163776805373219,193.64180025592296,12.7244603902992,Low
Tomato,Tomato___healthy,1,33.82944722347201,84.68968706029474,123.03907655322523,38.57967199123205,15.403018397509284,8.620216756054202,193.3533441995527,11.417397743447053,Low
Tomato,Tomato___healthy,1,22.784088054694063,113.21123433893976,176.09830835811715,17.153485415149664,93.09746287672787,6.226744581791947,188.95884721333002,10.49598352206932,Low
Tomato,Tomato___healthy,1,137.8509347064701,55.61505100948791,167.63186916402256,19.46236824182455,82.93314939052674,7.104403513175855,80.5795946631124,9.505481005275765,Low
Tomato,Tomato___healthy,1,57.96365313049309,49.46898881089864,20.621678616072778,9.07405172358911,44.45068570961038,3.6142048869049193,66.33657212289701,17.56167066873256,Low
Tomato,Tomato___healthy,1,101.52566491912162,104.13277299570231,152.71607729147652,19.417514160679236,90.65165385500411,7.0629832881706855,55.28737568905542,9.474173903174986,Low
Tomato,Tomato___healthy,1,20.12061260377478,102.03335977015821,39.58878728841561,26.26253725695356,99.3008304539404,3.524045628400037,24.64234453131594,11.384153453572504,Low
Tomato,Tomato___healthy,1,139.0318414702709,86.84943677878317,30.381995103702625,40.30287919114737,89.83232551085383,6.717202478668251,194.10176836101184,13.513206997116113,Low
Tomato,Tomato___healthy,1,38.246206810122686,12.072757492080722,123.91352177817286,18.611186955299466,71.40778896612991,8.517471061055607,25.084952296021935,6.560426393456858,Low
Tomato,Tomato___healthy,1,83.39992845600183,37.379275556159314,179.77769958076027,17.131922236225826,66.91546132501055,6.821245040537669,130.9266200165897,11.63905661283521,Low
Tomato,Tomato___healthy,1,94.86690690397117,106.60774886016074,118.38755906387736,35.30320053865115,98.5904514593997,6.015634327404831,164.08325452794864,14.412061282213806,Low
Tomato,Tomato___healthy,1,1.7457829117698531,116.44399788345298,109.04601340919876,22.686611492980347,22.996116862598644,8.837938530052384,130.6020272113558,12.567083640645459,Low
Tomato,Tomato___healthy,1,95.56142374929085,25.91238189154111,197.3099259082065,14.423903425585912,31.961069396456683,8.653897163346283,275.52316835974074,10.281824104482503,Low
Tomato,Tomato___healthy,1,29.7006370532622,70.77212434447591,151.69898091256596,39.62116641718886,47.21947907817094,6.6021169210965756,227.68059494552577,16.40149981730727,Low
Tomato,Tomato___healthy,1,102.35903673139136,114.61441820365188,118.98676372830528,11.766143484971908,91.8377297246334,8.69343523592617,243.46728202913326,8.962687221500186,Low
Tomato,Tomato___healthy,1,13.980746802502129,33.615631391400086,153.7200730215304,8.833043404950072,98.23409386511877,5.7628680821340845,221.40750943343062,14.027829402319648,Low
Tomato,Tomato___healthy,1,124.25995238832607,60.248184341011516,68.8264977199332,29.914680640336883,64.3840967685843,5.954839865748783,188.49693164295837,14.61738879918575,Low
Tomato,Tomato___healthy,1,130.95339173930927,70.4696359277235,44.34843615012626,21.579415383788138,48.49909352041508,4.286652158157319,65.60402015527538,7.409922046404565,Low
Tomato,Tomato___healthy,1,95.83869027511481,52.526885589246376,195.97967837116153,16.769482832909866,23.408582933909898,8.021027378001548,266.6900945370036,10.918213684861495,Low
Tomato,Tomato___healthy,1,38.9358699620083,33.29233423036692,42.15322697421743,26.792442849194444,54.81541450597553,5.056639039127205,32.648472757039386,10.260564143623418,Low
Tomato,Tomato___healthy,1,67.4087876456793,139.30652866898518,135.50384015053265,25.838236038630264,24.408826292517368,5.014617743297523,102.53670588087196,10.649695763487824,Low
Tomato,Tomato___healthy,1,107.07249736501281,127.7395116170467,185.32837071328768,43.44446989702715,98.50116806388526,9.217994796607888,40.110199340807625,11.755415996987367,Low
Tomato,Tomato___healthy,1,19.291095029892727,47.625313706644604,115.5796508128923,11.491203993397255,86.89274141318211,7.200537074463854,171.8620326446174,11.672801475987638,Low
Tomato,Tomato___healthy,1,23.14358527142076,40.45576641602763,37.06240499645161,38.66959368061275,64.65936810520355,7.9107765651178,102.8892016148072,10.196532969582636,Low
Tomato,Tomato___healthy,1,51.975369192358805,61.67969501971473,157.00299434880696,35.80470755628445,32.57914983869269,9.149233140428594,53.78349448423219,14.50556568445707,Low
Tomato,Tomato___healthy,1,125.45709153930825,19.0553903909733,57.907962230262214,38.47322729844645,30.25682614941743,5.9814075878598185,145.96060398435534,12.499316514194497,Low
Tomato,Tomato___healthy,1,34.33625622324935,104.43432818703812,175.26692988044076,39.484705034800584,43.842382387607685,6.685102365726887,89.55379308238241,16.865655075130757,Low
Tomato,Tomato___healthy,1,34.271510217020364,27.575568799269377,193.00380216150293,39.96759782980088,81.07549063285384,6.605969127726374,157.37021634332413,11.410246332450967,Low
Tomato,Tomato___healthy,1,74.16439326554972,80.11952190079249,91.91261693953807,12.743173984114428,25.68142749382556,9.2134982950741,154.96861268417817,12.236629561771654,Low
Tomato,Tomato___healthy,1,133.44877348672645,27.900762879415396,115.88331040798671,15.477821120655413,36.52069152076113,3.6803274725670727,53.30692700725917,13.201115874536374,Low
Tomato,Tomato___healthy,1,128.3587770680874,50.01461880752644,126.62584238291831,24.740508751613827,49.038355845848656,6.691316548076409,72.42690449229562,7.45369211676849,Low
Tomato,Tomato___healthy,1,138.40454579274072,119.56310161854081,153.32292654630305,24.87533469250229,27.994555380738557,9.023995149641408,115.58837886688374,11.665326872564496,Low
Tomato,Tomato___healthy,1,7.014936557570728,52.93651475348801,163.89140609917686,30.417514819575494,78.82127970331307,8.261812303174263,79.34729110255192,13.16376584746176,Low
Tomato,Tomato___healthy,1,129.32966425304522,66.31854440885216,132.80272985283293,8.083115813122712,99.43632236495013,5.185378315784931,37.377669831243466,9.891265077625102,Low
Tomato,Tomato___healthy,1,64.15668581511196,23.064208005485845,35.46534203151514,30.762181269087566,48.398828283469825,9.03111470092997,109.36381849025962,11.768261524637435,Low
Tomato,Tomato___healthy,1,101.66521797374615,69.55392022168706,136.99026022585576,29.589032841775655,55.18663768451485,9.200366567746624,115.95981997138765,11.229935209452114,Low
Tomato,Tomato___healthy,1,24.812970174898158,99.93316852317595,174.20151226158174,9.449134637837256,53.218778515927845,8.854926138123957,229.8932132984029,13.582726719518007,Low
Tomato,Tomato___healthy,1,138.85308030966794,79.39793362361412,136.99914376023025,18.889290120965413,95.54052597160934,5.698012931339218,226.782999552256,7.805100507508698,Low
Tomato,Tomato___healthy,1,56.43962857667147,83.6546502088199,148.95650700430923,26.321629463048755,92.10233778730823,6.015805927566861,201.18010348013104,7.722418112201642,Low
Tomato,Tomato___healthy,1,47.93074066200758,62.141933552341825,93.01002164671048,12.529052659242268,22.79651272001557,7.5049395388805475,203.54496673605465,14.149119729814716,Low
Tomato,Tomato___healthy,1,92.80735998941334,7.767302347976834,70.30936853435598,15.12115450133109,81.14287091624105,8.66378240837678,89.07050562332125,10.913464521121373,Low
Tomato,Tomato___healthy,1,93.49888223871808,23.110792484158424,60.03050512034267,12.991561864403103,39.09926516093448,7.548419284095667,274.8915348518707,12.517054943578941,Low
Tomato,Tomato___healthy,1,28.353137109386036,80.89106489310069,145.27822024868647,42.30520886548037,66.85514104540978,5.030641586164284,195.13388393590216,13.754838083984653,Low
Tomato,Tomato___healthy,1,44.86876263492226,141.6579746968391,84.93522703272737,32.67539794739651,16.97434449947447,5.900368676808532,265.03013173030325,12.383585394249714,Low
Tomato,Tomato___healthy,1,85.43184222065442,67.1520040954367,192.18749988714518,38.74343754130025,42.38833227494975,6.7672904122480375,157.15079170588956,14.139632467737082,Low
Tomato,Tomato___healthy,1,88.50835001608073,51.77557737422578,53.841000153177646,40.856186069199296,93.52933245737303,8.559937314571874,293.8972406140772,14.523389550647577,Low
Tomato,Tomato___healthy,1,104.2988136091564,112.05341199867995,157.51801839252815,25.301874713923034,53.798436533713094,4.941357656894019,200.54937442060134,8.335840903266007,Low
Tomato,Tomato___healthy,1,40.50481905432684,41.09317735832962,122.19227481921095,22.759365976101556,33.60281174754374,8.396336100516987,260.9595774024253,14.097628151701262,Low
Tomato,Tomato___healthy,1,23.477932754889334,6.050984591999981,72.22599370587474,36.71039008450709,86.32977862991758,4.329974420696296,236.81405233125432,13.457946179900333,Low
Tomato,Tomato___healthy,1,16.198583423320123,59.60876262191409,204.72190300238316,14.933269636312753,28.086904519098248,6.0368019952807614,193.5071872715612,9.828194021733747,Low
Tomato,Tomato___healthy,1,130.60610953785545,142.3149603746248,18.928127318278925,12.967910624524592,82.21272778115947,5.123792913625163,267.757736661781,12.213572334251324,Low
Tomato,Tomato___healthy,1,92.88345601207214,20.658272333294804,171.50585698480143,14.34882968029073,50.99710854777057,6.81310957135598,160.21452174247793,9.027091023409348,Low
Tomato,Tomato___healthy,1,96.06280818612106,96.37614288169573,203.40840110561098,43.97918873207076,58.89904922402948,4.071194521765184,223.79612371124114,15.515231549740117,Low
Tomato,Tomato___healthy,1,136.73297095032248,49.56569426806284,97.24177716751475,23.291969293356413,19.370628137338997,7.533586587340669,118.93455461917098,13.665026100180008,Low
Tomato,Tomato___healthy,1,110.24494244841031,121.49681053947805,169.24615731956908,22.999975929435685,42.331382990476456,7.992924678002329,244.38904147596244,8.258746606932554,Low
Tomato,Tomato___healthy,1,68.77604249479126,130.02434273508243,33.78173921571165,39.64647606772256,23.168094802609907,4.421153132327683,169.4752037167089,16.971820826585464,Low
Tomato,Tomato___healthy,1,9.452587226238103,12.39299419601545,5.103748833141104,23.707399748993474,80.84302990983953,3.709030101679494,202.63212981043952,9.885919588221801,Low
Tomato,Tomato___healthy,1,115.23782443826612,28.520118800901958,34.37274696428085,38.988835050339304,84.96559184575806,6.733650597585122,249.3759662023145,14.619376242815896,Low
